AnnualRainfall,MonsoonRainfall,CloudVisibility,Humidity,Temperature,RiverWaterLevel,SoilSaturation,WindSpeed,Elevation,DrainageQuality,FloodOccurred
2073.4,1302.5,3.54,61.9,34.2,7.51,8.6,16.1,119.4,2,1
1680.5,949.9,10.01,40.3,38.3,3.87,66.9,26.8,83.6,5,0
1616.6,1172.7,9.06,62.6,32.3,7.24,58.7,16.2,9.4,2,1
1604.1,886.2,2.07,65.4,37.3,5.95,76.2,16.8,0.0,1,1
1338.8,873.3,3.67,65.3,24.9,5.1,60.7,16.1,79.7,2,1
2607.7,1649.0,0.29,79.3,31.5,3.59,56.2,19.5,238.8,1,1
1638.8,1185.4,4.04,99.8,34.7,4.81,77.6,11.1,94.3,2,1
2408.6,1786.1,7.92,71.9,23.5,5.38,80.4,13.3,190.0,2,1
2560.7,1603.0,4.97,66.7,25.6,7.07,27.3,21.5,89.7,3,1
2299.2,1731.0,7.15,66.1,36.7,3.23,38.7,17.2,213.9,3,1
1584.2,987.7,2.19,71.9,23.1,4.47,52.9,14.1,114.8,4,0
2001.9,1324.4,7.99,57.6,21.3,5.09,57.0,3.8,26.8,2,1
1787.9,1308.3,4.61,71.8,35.6,6.33,50.5,27.0,123.1,1,1
1348.1,975.0,6.03,76.8,34.0,3.18,63.7,9.7,333.4,2,0
1962.2,1563.5,5.77,73.1,30.2,2.37,74.9,22.9,329.0,5,0
1210.5,733.9,2.82,76.9,27.8,6.35,,16.4,198.7,1,1
2393.8,1713.0,3.12,76.5,25.8,1.96,,4.7,136.3,5,1
1567.7,1101.2,8.42,43.4,29.4,7.57,38.0,25.0,180.4,4,0
1900.6,1480.1,7.0,79.6,35.9,4.69,52.1,17.0,181.7,5,0
1941.6,1143.8,8.63,59.9,29.2,1.9,53.5,25.7,146.0,4,1
1670.5,1232.8,6.81,53.6,38.8,4.04,65.3,13.5,194.1,4,0
2093.3,1448.7,6.36,53.4,23.5,5.76,62.8,20.6,170.8,4,1
1562.5,966.7,1.68,76.5,27.9,3.93,96.0,0.9,118.4,5,1
2235.6,1494.8,5.32,66.7,26.1,5.04,45.8,11.0,30.5,4,0
1127.0,713.9,5.93,44.8,22.6,6.48,62.7,4.8,104.0,4,0
1863.2,1294.6,10.88,77.2,27.2,4.6,100.0,12.0,230.0,3,1
2769.5,2138.7,7.72,48.4,30.1,3.13,43.3,18.8,146.9,2,1
1299.8,899.9,9.84,72.1,30.6,4.4,57.9,10.2,180.0,4,0
1461.1,1034.4,7.49,73.6,38.9,7.83,36.1,21.9,121.7,1,0
2057.0,1398.1,4.22,83.3,30.3,8.37,56.6,8.1,44.0,1,1
1889.8,1063.6,6.29,96.7,33.8,0.96,39.4,22.1,126.1,3,0
1975.3,1201.4,6.59,49.5,28.3,7.18,75.9,25.5,47.8,5,0
2044.6,1376.0,3.65,69.2,36.4,5.5,57.9,23.1,41.4,5,0
2117.4,1328.8,5.04,65.9,40.0,6.85,36.3,12.2,270.6,5,0
2354.8,1402.2,5.49,76.5,30.7,3.9,71.8,0.0,108.0,4,1
2004.9,1355.4,10.01,73.2,23.0,1.46,58.6,19.7,75.9,5,0
1679.4,1059.2,0.8,64.7,25.3,6.17,74.1,14.0,311.8,5,0
2136.3,1312.8,9.01,63.4,29.4,3.12,32.0,7.2,231.5,2,0
2749.9,1831.5,3.66,53.3,30.3,2.22,62.4,10.5,112.8,4,1
1733.7,1011.3,2.57,84.8,31.5,2.36,70.5,26.5,192.8,4,0
1312.7,1026.5,8.95,76.9,30.3,6.2,46.5,5.9,126.4,1,0
2353.5,1805.0,7.83,83.8,28.0,5.28,29.8,18.7,80.7,1,1
1739.8,1264.7,9.14,65.3,24.8,6.56,54.2,16.7,197.5,2,0
713.7,411.5,8.0,60.1,30.0,6.34,79.6,12.1,117.6,3,0
2223.7,1654.4,11.15,53.8,37.3,4.16,77.5,20.2,157.5,4,0
1532.3,1152.3,7.4,75.4,33.1,4.86,46.4,28.1,252.1,1,0
1754.7,1301.9,5.61,54.4,30.7,3.98,29.3,12.6,241.1,5,0
1966.0,1137.3,6.86,,33.1,4.58,46.4,13.1,95.0,4,0
1895.2,1347.5,9.11,50.4,26.1,3.07,45.6,20.0,198.6,4,0
2154.7,1634.5,4.05,74.1,25.5,5.78,63.9,22.3,37.2,4,1
1582.3,1098.6,4.37,93.5,24.3,7.15,52.9,14.0,195.0,1,1
2056.6,1463.4,5.23,79.0,27.4,3.37,39.9,12.6,164.8,2,1
1670.2,1110.0,0.74,72.6,25.9,7.56,77.1,0.0,187.9,1,1
2169.4,1479.9,6.35,55.5,34.0,5.23,57.8,8.8,120.3,5,1
2107.7,1177.3,1.28,49.3,25.6,5.48,63.7,5.9,358.4,5,1
1332.3,945.6,6.13,81.6,24.0,1.6,20.5,20.5,59.9,3,0
2343.0,1336.4,8.16,92.6,37.7,1.39,6.5,13.0,247.2,1,1
1532.0,1009.2,4.81,63.4,25.7,5.29,26.2,12.7,46.8,1,1
2204.0,1373.5,10.19,52.9,28.8,6.58,45.4,14.9,200.4,3,0
1983.6,1361.5,2.35,33.1,30.3,3.66,66.5,8.0,207.6,3,0
2719.1,1586.2,8.98,55.3,22.3,8.34,8.2,27.4,155.5,4,0
1688.3,1220.5,7.69,68.3,34.2,6.47,86.9,25.4,100.5,4,1
1625.3,1217.0,1.71,94.0,31.2,3.18,58.4,27.9,164.1,5,0
1790.3,1057.8,12.78,80.1,35.8,5.06,82.2,20.5,176.7,2,0
1648.4,949.6,5.84,74.6,24.6,9.95,37.3,14.8,329.0,5,0
2200.0,1290.0,3.81,64.0,28.5,2.51,65.1,27.9,62.8,1,1
991.8,763.0,2.48,61.3,28.2,6.06,56.7,9.6,94.4,2,0
1273.2,868.4,5.45,91.1,29.3,4.35,71.4,8.0,178.5,4,0
1266.1,844.3,5.68,73.0,20.7,6.41,50.3,10.2,124.4,3,0
2275.2,1312.0,6.26,38.5,28.6,7.53,64.5,19.2,140.0,3,1
2655.3,1891.6,5.26,59.9,20.9,4.23,77.0,8.9,257.0,5,1
1747.8,1340.5,7.58,57.1,29.8,7.24,42.0,,0.0,1,0
1715.6,1298.8,5.03,61.8,17.4,9.44,59.8,2.2,90.2,1,1
1835.0,1296.5,1.16,78.4,18.7,5.13,17.2,18.8,0.0,3,1
2380.9,1354.3,5.63,68.4,32.1,6.57,69.1,2.9,30.4,5,1
1336.3,772.5,0.2,68.8,25.3,3.82,94.1,7.5,390.5,5,0
1919.2,1079.2,6.88,89.7,23.1,5.04,30.1,24.7,209.8,4,0
2287.6,1405.4,3.55,59.6,34.4,4.65,53.2,24.4,245.2,4,0
2050.5,1197.3,6.41,98.0,29.6,6.59,72.6,,141.9,4,1
1894.8,1165.3,9.29,59.9,32.4,7.41,55.6,17.2,225.9,2,0
2300.5,1486.7,3.63,71.3,27.2,4.78,58.3,10.8,0.0,5,1
448.4,352.3,8.65,65.8,41.4,8.07,47.2,8.8,253.8,5,0
2138.9,1502.8,4.92,71.9,25.0,8.06,46.4,12.1,68.0,4,1
1473.0,1117.6,10.38,76.7,36.7,6.69,53.3,2.9,96.9,3,0
884.7,643.7,5.09,76.5,27.7,3.97,55.8,17.0,200.5,4,0
2055.6,1188.4,3.9,58.7,19.7,3.78,31.4,15.4,181.6,2,1
2486.8,1825.3,7.72,53.2,30.4,3.38,53.7,7.5,158.5,3,1
1731.3,1071.3,4.91,100.0,29.6,6.9,86.4,27.5,13.7,5,1
2276.4,1615.8,3.9,62.7,22.7,2.58,46.6,19.9,160.0,2,1
2606.1,1655.5,4.81,80.5,23.4,6.35,30.3,20.5,246.1,2,1
2457.5,1964.5,5.89,45.9,27.9,2.84,52.0,11.1,96.8,3,1
2620.0,1613.6,9.36,65.8,29.7,6.65,40.7,15.0,281.5,4,1
2171.1,1345.6,1.16,68.1,15.6,5.03,28.2,20.0,62.7,4,0
1837.7,1438.3,6.06,77.1,33.3,7.67,57.8,16.2,150.7,1,1
999.0,555.6,7.56,29.2,25.5,7.28,40.8,27.8,303.5,3,0
1677.0,1214.4,6.48,72.5,21.3,7.87,,13.4,81.9,4,0
1378.4,1008.1,9.27,52.8,32.7,7.92,58.1,11.0,255.4,2,0
2885.5,2190.3,5.81,74.9,27.9,5.29,24.3,20.1,347.5,4,1
1712.1,1358.7,5.54,54.5,34.1,2.68,20.2,4.9,167.1,4,0
1861.6,1477.9,7.48,57.2,30.2,2.89,68.4,22.4,97.3,2,0
2075.7,1175.5,6.25,65.9,28.0,0.83,16.4,4.6,72.7,3,0
1821.8,1376.3,5.02,54.2,27.2,2.83,35.5,20.1,280.5,1,0
2647.5,1883.9,7.29,62.9,30.4,5.14,19.0,9.8,277.7,4,1
1488.7,1059.7,4.37,52.1,25.9,3.88,45.3,18.8,294.9,4,0
1897.3,1104.4,4.47,42.5,23.7,4.64,63.6,22.3,146.7,4,0
1428.8,1018.1,4.68,85.3,31.0,5.99,57.2,16.2,253.8,3,0
1140.0,907.0,9.38,50.6,27.3,4.39,100.0,5.4,145.1,2,0
1494.1,1162.4,0.2,67.3,28.2,2.76,76.7,7.8,61.7,2,1
1781.5,1175.4,6.99,81.3,33.4,4.89,36.4,9.2,262.4,2,0
1585.3,887.8,6.09,60.8,27.4,3.2,31.1,0.0,313.4,2,0
1453.8,931.3,1.8,57.6,28.1,4.46,100.0,24.0,47.9,2,1
1096.8,829.9,6.77,73.4,25.0,7.69,76.3,15.9,46.1,2,1
1758.4,1275.5,7.19,86.8,30.2,4.46,66.8,5.9,154.0,4,0
1047.6,696.5,7.47,52.5,29.7,8.54,56.5,26.6,245.6,4,0
2180.0,1229.0,0.2,67.7,32.5,7.86,60.5,9.4,36.6,2,1
1841.2,1209.2,9.42,44.0,25.1,3.84,25.4,17.0,172.7,2,0
1071.2,714.8,4.16,64.1,25.7,2.78,58.1,8.4,91.0,3,0
1645.4,1286.9,7.72,70.5,32.0,4.89,56.4,0.0,220.1,3,0
1423.9,1011.4,7.85,57.2,29.3,7.31,36.9,4.1,70.2,5,0
1959.6,1230.5,3.81,63.1,23.5,4.02,44.2,11.4,227.2,4,0
2470.2,1683.0,7.65,48.9,34.5,6.82,85.3,22.2,134.2,2,1
862.4,488.6,5.04,71.2,19.5,7.42,52.5,17.8,56.3,4,0
1857.5,1473.3,0.82,85.8,31.9,3.45,96.4,16.1,156.4,5,1
1719.9,1100.8,8.92,53.5,21.7,3.65,20.2,0.0,0.0,3,0
2135.7,1429.8,4.06,60.7,37.4,6.43,44.6,25.2,94.1,5,1
1906.6,1218.0,3.86,77.5,20.3,5.3,24.1,16.8,183.7,1,1
1424.0,1026.2,4.99,88.2,33.8,3.63,30.8,14.0,0.0,3,1
1640.5,1173.9,6.68,47.6,27.6,4.3,38.4,24.1,0.0,4,0
1402.0,1021.8,5.86,67.5,26.2,4.86,61.3,25.0,0.0,3,1
2338.0,1442.6,7.37,74.2,28.9,1.87,60.3,24.2,282.7,5,0
1810.7,1138.8,2.65,68.5,31.2,6.53,41.4,13.0,142.3,2,1
2750.6,1599.0,4.14,32.8,23.5,4.04,10.4,7.0,96.8,5,1
1769.7,1263.3,5.71,77.5,23.9,0.5,84.6,22.9,244.5,5,0
1445.8,809.6,10.74,92.8,31.2,4.95,49.3,4.1,109.6,2,1
1043.1,729.6,5.72,71.7,19.5,3.52,32.7,30.6,176.8,4,0
898.4,689.5,8.71,54.5,25.1,8.38,60.5,15.2,152.6,4,0
1007.9,778.8,6.1,62.3,43.2,3.83,59.1,6.5,102.9,3,0
1933.6,1280.5,4.79,96.5,23.2,2.8,48.5,5.1,179.4,5,0
2054.4,1365.8,5.38,83.6,33.7,6.02,58.0,4.8,227.3,3,1
1009.4,574.6,5.58,79.6,25.1,3.68,31.9,16.1,131.5,2,0
2247.5,1613.0,7.51,75.3,30.5,3.44,70.2,14.9,103.9,1,1
1558.5,1177.1,9.44,60.1,31.3,6.02,35.1,5.1,115.7,4,0
1873.4,1145.0,6.9,67.0,33.6,2.92,42.9,12.1,0.0,2,1
2606.1,1707.8,8.97,68.8,27.0,2.09,68.0,4.1,178.3,4,0
2248.4,1708.1,3.59,78.2,37.9,8.45,79.1,19.7,29.1,3,1
1665.7,1281.4,4.96,92.6,25.1,6.16,86.7,14.6,213.0,1,1
1354.4,827.3,4.19,86.8,29.2,4.47,76.1,12.0,141.0,5,0
724.1,497.9,6.79,48.7,29.2,4.99,48.5,4.7,160.5,4,0
1440.4,861.6,5.1,73.4,22.4,6.01,24.2,12.6,220.0,5,0
1694.4,975.1,7.82,81.1,26.6,6.95,83.1,11.7,57.3,3,0
1306.4,1016.1,3.67,79.3,28.8,3.49,82.4,17.5,186.9,4,0
1734.4,1309.7,6.11,60.6,25.8,5.73,41.6,16.3,176.8,3,0
1838.4,1360.5,7.72,100.0,40.2,3.99,73.4,21.3,131.5,5,0
1687.6,948.7,0.84,50.8,23.8,4.62,,11.1,57.2,3,0
1475.0,1122.4,11.3,53.8,33.9,5.32,85.0,0.1,209.5,3,0
1884.3,1242.7,5.29,73.5,32.3,4.99,44.7,22.9,220.3,3,1
2021.0,1284.5,0.94,100.0,27.9,6.47,94.6,7.5,161.4,2,1
1254.8,861.6,6.4,57.5,23.7,5.97,70.7,6.1,43.0,2,1
2505.5,1435.2,6.08,66.0,24.2,1.98,91.0,14.7,97.3,4,1
1750.7,1294.1,5.8,86.2,25.4,2.28,45.7,17.4,144.0,3,0
1809.4,1258.7,8.48,69.7,19.1,4.26,63.1,10.8,218.8,3,0
2154.1,1285.2,7.87,65.0,23.0,8.66,35.6,10.7,0.0,3,0
1916.6,1144.3,6.74,78.5,20.6,3.3,71.9,11.9,93.6,2,0
2276.6,1357.0,7.13,74.1,34.7,4.58,73.0,26.3,109.7,5,0
1943.6,1096.7,5.74,85.5,31.1,3.93,100.0,15.0,141.7,3,1
1493.8,1041.1,10.44,89.4,31.9,3.89,64.6,7.3,19.9,1,1
1980.8,1505.5,2.3,74.6,30.9,5.36,69.5,7.3,128.2,4,1
1228.1,680.8,6.35,74.4,28.8,7.8,45.6,13.0,119.0,2,0
1854.3,1042.6,6.16,73.2,35.3,5.91,65.8,16.9,46.2,5,0
1783.4,1236.2,8.03,77.3,24.9,3.39,47.4,18.9,138.2,1,1
1695.9,1280.2,3.89,70.8,28.5,10.51,57.3,16.0,95.9,3,1
1735.7,1096.4,1.64,70.0,31.7,5.16,58.5,8.3,199.6,2,1
859.1,547.6,6.39,87.9,21.4,3.85,48.0,11.6,61.5,3,0
1525.6,1066.6,6.7,92.7,43.5,7.82,56.3,20.9,159.0,4,1
1846.4,1142.1,9.72,47.4,28.1,4.06,47.5,5.8,69.2,2,0
1879.9,1046.5,2.82,70.2,28.7,8.33,47.4,11.3,90.0,1,1
1286.2,943.8,8.89,59.7,34.3,3.26,76.5,19.8,179.7,5,0
2432.9,1718.6,11.92,65.3,32.6,7.86,58.5,22.0,173.5,5,0
1366.9,950.3,5.06,76.0,28.2,5.4,61.9,13.5,108.3,4,0
2284.7,1680.2,2.77,80.0,28.7,7.58,25.9,11.7,123.1,5,1
2013.6,1447.4,4.98,68.3,20.5,8.8,63.5,4.4,4.6,5,1
1476.9,888.3,6.04,41.3,25.2,2.73,65.6,19.2,290.3,4,0
2687.7,1715.0,7.41,55.5,30.6,7.55,47.0,25.6,218.7,1,1
1203.2,699.7,4.52,83.4,30.2,2.18,96.7,35.5,215.1,2,0
2259.6,1316.1,9.89,28.9,34.1,2.91,9.2,18.1,0.0,2,0
2300.3,1654.0,3.21,87.8,27.4,3.39,70.7,14.6,90.5,4,1
1464.7,1120.0,1.65,77.8,21.1,6.01,69.3,7.6,116.5,3,1
2496.2,1973.7,8.77,89.7,33.3,5.07,65.8,0.0,0.0,4,1
1675.0,1184.4,0.31,67.0,35.2,4.67,58.5,16.4,239.0,4,1
1944.3,1158.9,5.49,39.1,32.5,5.29,66.0,33.8,295.4,4,0
1930.2,1112.6,13.79,76.5,27.2,6.18,72.4,25.2,356.2,4,0
1732.8,1305.2,5.97,89.1,33.2,6.34,40.5,23.9,45.4,5,0
2205.4,1532.1,3.2,83.9,45.0,7.19,61.0,17.0,161.7,5,0
2196.7,1547.8,5.86,60.1,28.6,8.64,51.3,17.9,282.3,1,1
925.7,690.0,5.87,71.3,21.4,4.96,33.1,0.0,124.6,4,0
2452.2,1779.8,6.4,62.0,25.1,3.96,69.3,21.1,93.3,2,1
968.8,734.9,7.66,57.7,31.1,6.23,43.7,10.4,0.0,3,0
2316.3,1306.5,3.4,84.3,20.0,2.71,25.0,9.4,263.3,5,1
2363.4,1741.5,10.22,52.0,28.8,3.64,44.2,,148.1,2,1
1254.5,956.8,6.61,56.6,29.9,7.0,39.0,12.1,77.1,5,0
1594.6,991.1,7.82,53.4,35.7,4.75,75.6,9.3,178.4,1,1
1247.1,885.6,4.43,47.6,34.6,2.58,58.1,15.1,165.3,3,0
1692.5,1063.8,9.22,72.2,32.3,2.02,82.6,10.5,166.8,5,0
1646.0,1299.5,5.36,87.4,17.2,5.1,41.7,15.8,128.3,3,0
2189.8,1222.7,6.69,67.2,32.6,7.28,72.5,3.1,312.2,3,1
2455.2,1706.2,3.67,47.4,31.5,7.26,100.0,13.3,136.6,2,1
2497.8,1477.8,3.51,82.6,29.3,5.22,62.1,6.2,311.9,5,0
1518.9,1105.9,7.72,95.3,19.3,9.02,72.2,9.9,206.4,3,0
1695.4,1007.0,4.89,60.3,24.1,4.79,68.9,16.1,185.1,4,0
958.3,583.4,3.87,62.8,22.2,4.72,26.6,,138.7,3,0
1397.1,941.1,4.39,77.7,17.9,0.5,66.7,8.4,247.4,3,0
2282.4,1777.3,7.75,94.3,28.0,4.11,61.1,19.6,161.3,5,1
2607.8,1572.3,4.43,62.2,24.0,6.7,49.8,3.7,56.8,4,1
1182.8,693.2,5.71,50.0,41.1,8.13,37.3,29.2,53.5,3,0
1503.8,1112.4,6.04,79.5,27.2,3.34,68.9,24.6,192.2,5,0
1786.8,1206.4,1.21,82.0,34.5,5.92,35.6,11.0,59.3,5,1
1940.1,1509.3,2.32,70.1,20.2,7.09,97.7,8.7,143.8,3,1
1395.2,818.5,6.84,61.6,25.3,5.02,57.3,16.6,255.7,1,0
2012.0,1431.5,4.16,84.9,28.5,0.5,30.5,3.4,180.4,1,1
1563.1,950.7,8.64,77.9,23.5,5.49,44.7,0.0,77.8,2,0
1792.8,1056.3,8.42,58.5,25.9,6.52,49.4,11.3,291.0,1,1
2073.1,1494.4,7.8,70.7,26.9,3.11,100.0,13.9,204.8,1,1
1803.2,1259.4,10.55,49.7,26.8,4.49,37.3,15.8,251.8,5,0
1581.8,1168.5,5.79,80.3,37.3,2.69,52.7,10.1,0.0,5,0
1745.2,1094.9,7.62,66.1,29.9,0.5,44.2,25.2,183.1,3,0
1755.8,1162.3,4.54,63.5,30.4,7.05,65.0,3.0,234.2,3,0
1615.0,1052.0,12.13,69.5,30.7,4.99,44.6,5.9,320.0,5,0
1670.6,1329.8,10.96,70.6,31.1,8.2,32.2,18.9,3.6,3,0
2599.3,1619.5,6.03,83.4,27.6,6.71,51.1,5.7,270.6,5,1
2080.5,1297.6,6.97,78.9,26.4,4.29,49.0,5.4,314.4,1,1
1652.3,1055.2,9.4,67.7,28.8,4.83,43.2,16.0,0.0,3,0
2148.5,1484.9,5.63,81.5,33.8,6.13,44.2,6.6,197.9,1,1
1633.1,1001.2,4.36,76.0,33.6,6.93,78.7,13.9,211.8,2,1
2386.6,1858.7,8.18,63.6,26.8,5.65,48.6,9.4,117.3,3,1
1984.8,1223.5,6.2,68.1,31.8,7.21,32.3,8.1,101.0,5,0
1746.3,1351.6,6.46,67.8,27.0,4.41,45.8,0.0,216.8,5,0
2023.9,1165.5,3.91,77.6,28.2,3.01,56.1,16.1,88.5,2,1
1014.6,724.5,1.71,64.5,25.6,4.87,28.3,5.0,128.3,5,0
1236.6,960.5,6.59,64.1,27.1,5.41,87.5,13.7,231.2,1,0
1203.0,712.4,8.26,99.5,34.7,2.6,72.4,10.9,325.4,5,0
1871.5,1482.4,5.44,84.1,28.5,2.33,83.6,13.3,203.8,2,1
2666.3,1768.3,9.59,58.6,28.7,5.89,62.8,13.8,163.3,4,1
2915.7,2293.0,4.24,78.6,20.8,4.19,13.1,16.5,98.4,4,1
2119.0,1524.0,3.36,71.8,26.5,4.67,85.7,9.2,48.9,1,1
2050.4,1282.3,5.83,75.9,26.8,4.28,37.7,24.9,261.0,4,0
899.5,537.1,5.79,72.1,23.9,8.04,39.4,0.2,134.7,5,0
1528.7,956.8,7.92,87.8,28.1,7.52,58.1,13.2,265.1,2,0
1406.1,806.1,4.06,75.2,25.9,2.53,82.6,21.7,117.0,1,1
1489.6,872.8,9.42,69.1,28.4,3.93,76.1,18.8,85.1,4,0
1715.9,988.7,10.92,85.6,28.6,6.7,73.1,7.2,192.1,5,0
1564.0,1025.5,5.9,73.5,23.2,6.2,48.8,8.5,142.3,5,0
810.4,606.9,9.12,71.8,26.0,4.92,48.4,6.9,29.4,3,0
2174.0,1272.5,3.36,74.7,28.4,2.72,61.9,19.8,331.7,3,0
1263.6,736.2,8.69,68.6,33.9,3.63,52.4,9.1,87.3,2,0
1919.6,1364.6,8.62,70.1,29.3,3.97,72.8,17.0,242.8,1,1
2837.0,1700.2,8.16,61.2,24.7,5.55,71.6,17.1,234.2,4,1
1340.3,769.9,5.96,58.7,30.0,8.41,66.8,33.9,24.1,4,0
534.9,316.5,0.2,55.0,36.5,3.63,5.0,17.5,49.8,5,0
1657.0,1294.0,4.4,49.1,32.6,2.95,57.6,8.5,119.8,4,0
2350.5,1775.5,4.44,56.8,30.7,4.78,52.8,3.3,63.4,2,1
2779.2,1774.5,3.55,67.4,31.6,7.06,58.4,12.8,322.6,3,1
1185.2,846.2,6.31,71.5,35.2,2.11,39.9,14.0,130.0,5,0
2048.3,1401.7,4.95,65.9,33.4,7.91,28.5,0.0,239.0,1,1
1567.3,1127.4,3.94,34.7,30.8,4.66,64.3,9.3,201.4,5,0
1747.0,1259.0,3.35,93.6,33.3,3.53,47.9,17.4,176.4,4,1
3122.2,2207.9,4.21,86.3,22.6,1.8,66.5,10.7,154.0,2,1
1048.5,646.4,8.8,76.7,20.5,6.41,41.6,22.7,273.7,1,0
1926.9,1078.6,4.35,98.6,28.8,4.66,83.3,2.5,67.5,5,1
2033.8,1350.3,4.71,55.3,28.3,5.34,75.0,20.4,322.6,4,0
2342.9,1810.5,4.86,98.3,25.3,3.2,60.9,22.3,21.3,5,1
1849.0,1280.2,6.85,55.5,32.1,4.36,50.7,22.7,228.2,1,1
1954.0,1481.3,7.14,73.6,18.7,4.03,72.0,2.5,9.5,4,1
1604.2,1280.0,0.2,50.9,25.3,4.8,62.9,17.5,118.4,3,1
1934.6,1143.1,8.55,70.2,25.6,3.66,59.8,9.6,159.3,1,0
1628.4,1177.2,9.59,75.8,19.8,1.93,75.9,3.8,101.3,3,0
2110.8,1516.8,3.37,67.7,35.5,10.46,83.5,11.7,131.8,3,1
1615.2,1284.1,3.57,80.7,21.2,2.27,30.0,7.8,11.3,4,0
1988.6,1583.7,4.87,71.5,25.1,5.36,34.0,22.4,51.3,5,1
1785.4,1288.4,4.11,62.2,32.5,1.46,39.4,19.1,199.8,5,0
2363.0,1443.6,6.56,61.5,31.2,1.01,25.0,5.8,153.0,2,1
1774.3,1330.1,1.13,82.2,22.5,5.2,53.7,9.2,80.9,1,1
913.5,526.9,3.21,60.2,31.4,5.35,67.0,12.0,282.4,1,1
2431.0,1811.5,9.85,83.7,29.4,7.52,54.6,14.4,28.0,4,1
1347.1,1047.5,3.68,88.3,39.7,5.8,44.3,23.1,113.8,4,0
1473.1,951.2,9.11,45.0,30.0,4.7,77.5,20.5,99.4,2,0
1502.2,1063.0,6.89,87.0,27.3,3.1,57.8,15.4,211.5,2,0
2487.2,1635.4,1.48,100.0,23.7,8.0,61.9,12.9,154.8,3,1
732.2,482.8,7.59,73.8,24.3,6.86,78.1,0.8,139.2,2,0
3368.9,2114.3,5.71,79.0,23.9,2.51,52.5,25.3,0.0,5,1
2328.0,1724.0,4.86,85.6,34.9,5.08,96.2,11.4,236.5,3,0
1911.6,1498.8,6.61,65.9,28.1,5.29,46.0,27.4,128.2,2,1
1772.6,1391.8,7.19,72.7,30.8,4.31,95.0,16.6,161.6,5,0
1942.8,1153.4,7.77,50.3,35.6,6.54,35.5,31.2,75.1,5,0
2060.6,1583.9,8.95,72.1,16.2,6.66,65.3,19.9,59.4,3,1
2122.6,1558.8,7.02,77.5,34.4,4.62,42.1,3.5,299.9,3,1
2077.8,1274.1,2.56,77.7,28.3,4.44,77.4,10.1,0.0,5,1
1844.8,1045.7,4.82,86.0,30.2,8.0,45.4,13.6,44.6,4,1
1701.3,1049.7,13.36,58.4,23.9,6.87,60.8,8.0,298.0,3,0
1724.4,1341.6,7.81,62.0,24.2,5.14,42.0,12.0,214.1,1,0
1702.5,1205.9,11.92,98.4,30.4,1.74,73.7,4.1,117.5,4,0
2366.9,1728.5,9.49,67.7,39.9,5.69,41.9,15.0,274.7,1,1
2096.8,1288.0,6.6,73.0,33.0,6.4,88.7,16.9,194.7,2,1
329.8,240.7,6.75,69.0,34.3,0.5,35.1,7.0,173.3,3,0
2128.0,1185.3,5.91,57.7,27.0,5.5,28.1,30.5,172.6,3,0
1897.4,1221.6,1.66,94.4,25.0,4.17,74.0,15.5,196.5,5,1
1790.6,1265.4,6.05,62.1,24.1,4.56,43.2,8.5,200.6,3,0
1605.7,941.8,9.03,53.1,25.6,3.19,54.9,2.0,369.6,1,0
2362.1,1785.1,4.5,63.2,17.7,4.7,48.6,15.5,130.5,4,1
2273.8,1384.2,7.03,40.0,24.4,7.78,28.7,12.9,133.6,2,1
1413.6,1008.0,8.13,60.2,25.2,4.11,53.5,21.3,26.3,4,0
2003.5,1304.9,3.73,55.5,27.1,6.93,80.3,13.9,144.8,1,1
1314.2,918.6,4.87,79.3,28.7,3.39,75.1,5.5,336.3,2,0
1110.2,640.4,3.46,59.9,29.8,6.52,59.6,28.4,248.4,5,0
1486.6,823.9,3.94,83.3,27.9,5.0,77.2,18.5,95.6,3,1
2231.2,1734.5,2.78,91.0,25.1,5.7,33.8,13.0,153.0,3,1
2276.6,1405.6,3.75,81.7,18.2,5.01,48.5,16.3,20.4,5,0
2056.5,1552.5,9.55,66.8,25.1,6.28,62.9,18.8,53.1,1,1
2162.5,1729.7,3.71,72.1,23.1,0.5,52.4,3.6,164.9,5,0
2058.1,1240.7,6.32,47.1,30.3,2.16,50.1,16.3,100.6,1,1
1479.3,911.7,4.74,68.0,32.5,5.83,31.0,11.4,45.5,2,0
2016.0,1442.9,8.95,57.1,32.7,0.91,13.4,19.1,199.0,4,0
2200.2,1741.2,9.28,80.4,31.8,3.94,71.4,9.1,141.8,4,1
2177.1,1695.9,8.16,100.0,27.3,4.89,59.9,10.2,0.0,5,1
2394.5,1618.0,6.77,77.5,25.4,3.34,73.0,28.3,0.0,3,0
2154.2,1613.0,5.42,40.1,24.3,3.62,46.3,24.8,93.0,5,0
1975.7,1153.7,3.02,64.6,20.5,5.54,40.7,0.0,0.0,3,1
2335.1,1854.9,10.86,71.8,33.0,7.02,55.1,24.3,0.0,5,1
1786.7,1413.5,4.1,71.3,27.1,3.08,72.1,14.4,262.9,5,0
1359.1,803.1,7.66,59.0,21.8,3.85,50.4,9.3,140.2,4,0
1718.5,1073.8,8.65,73.7,23.9,3.54,71.0,6.9,123.5,3,1
1427.5,820.9,4.61,51.4,23.7,0.5,34.9,7.4,131.2,4,0
1462.4,903.7,8.6,55.8,28.2,5.28,51.8,9.6,36.2,3,0
1727.7,1302.7,7.91,79.7,33.3,6.87,53.6,6.0,191.1,2,0
1403.8,904.9,10.32,54.8,26.3,7.03,79.5,4.2,136.9,2,0
